205,85
914,27
794,25
713,82
147,46
991,27
517,37
721,34
990,12
37,12
310,80
245,81
566,82
267,75
151,77
532,28
928,16
911,73
800,12
914,52
103,68
823,87
997,30
1011,6
491,69
416,51
149,28
345,90
456,29
414,38
64,57
302,31
513,82
811,65
711,42
23,23
146,32
531,86
183,88
686,85
50,84
1051,8
989,79
146,58
680,65
810,14
168,90
851,17
740,79
124,53
234,11
155,75
660,14
37,44
702,61
514,81
859,4
853,21
913,39
878,3
260,88
244,69
232,7
59,67
58,50
947,52
333,34
41,3
496,19
254,81
798,21
17,18
546,90
861,54
211,17
639,30
4,12
883,57
492,23
221,56
686,75
816,78
682,12
30,69
688,40
575,15
7,85
956,79
652,6
350,60
8,71
533,82
692,2
774,51
391,33
1050,12
669,71
800,44
1045,52
172,89
643,87
1050,35
661,86
1064,88
157,83
384,28
480,50
57,10
347,80
562,81
739,27
583,47
2,25
283,24
109,68
586,4
470,15
678,57
55,53
259,69
32,45
740,6
615,15
695,15
149,34
842,2
712,16
157,43
173,54
874,23
238,23
542,80
636,5
161,8
1005,63
287,16
42,41
265,68
911,51
176,32
928,36
378,22
219,20
94,40
244,89
702,1
276,1
768,72
853,13
623,16
1046,28
1054,74
72,28
396,90
836,62
782,73
383,72
47,47
134,46
631,75
635,12
679,66
595,73
6,51
813,75
121,1
263,10
355,90
479,62
589,7
1049,77
645,79
992,49
859,60
196,70
730,88
267,54
784,46
113,43
658,53
970,37
939,10
814,73
797,41
126,85
729,85
592,81
269,82
29,57
962,46
507,21
582,70
892,14
135,50
552,73
72,40
747,54
907,74
830,5
254,60
686,51
326,76
985,23
89,1
184,87
218,18
91,72
141,79
979,60
941,19
1014,73
500,2
63,23
830,21
155,2
612,69
89,78
726,53
65,54
1005,30
709,41
526,12
436,79
774,29
100,40
517,54
382,46
1034,89
693,24
1062,10
104,58
789,6
770,29
303,70
257,49
477,67
39,32
515,90
737,41
407,28
487,74
894,61
89,59
567,42
720,28
592,18
435,43
740,66
427,25
354,67
62,26
636,22
667,62
843,24
717,81
495,24
29,54
827,34
751,13
693,80
471,62
935,26
576,58
312,33
1030,39
718,40
636,14
224,68
649,31
71,48
1046,31
812,86
418,73
736,1
366,64
513,86
968,79
982,58
595,12
996,32
520,90
330,76
190,86
55,72
633,25
739,84
399,75
855,83
803,75
89,25
305,49
427,40
1018,40
629,0
714,8
887,1
874,39
168,59
373,63
500,58
758,71
615,90
189,36
598,80
532,45
544,65
429,63
649,3
303,82
72,69
759,36
348,1
1032,6
194,61
324,52
489,61
1004,54
5,19
538,73
362,41
199,23
531,67
685,59
148,66
1000,75
588,73
349,21
525,11
77,36
593,17
1035,26
589,18
76,58
677,21
177,2
861,64
211,68
829,51
10,62
989,65
752,22
913,41
318,67
870,12
561,68
462,72
1046,21
929,40
488,81
828,43
211,67
359,85
668,82
856,77
591,86
272,72
633,86
1024,38
423,31
687,31
1065,57
987,70
484,38
637,44
916,82
783,34
653,13
400,22
209,30
1017,13
348,27
672,6
198,38
220,30
995,33
785,38
29,81
396,59
19,80
375,52
843,25
562,67
760,78
42,23
1043,24
382,53
204,46
745,36
957,35
11,36
459,60
14,53
49,14
571,18
196,52
869,30
488,44
426,42
623,25
532,63
711,26
1049,69
345,80
513,13
17,5
577,27
788,24
579,26
849,79
532,64
208,52
515,76
108,45
164,60
39,2
500,41
224,3
364,88
798,84
137,84
310,34
0,65
955,12
587,74
320,47
267,84
165,77
325,26
484,10
284,43
211,86
596,77
680,80
752,21
338,56
453,39
1022,78
215,14
185,22
421,36
583,74
317,21
325,72
587,27
373,86
900,15
980,60
339,22
752,86
135,35
359,34
708,69
66,90
85,45
87,50
174,59
77,32
594,8
47,86
134,69
962,35
603,90
1007,61
843,76
621,40
329,39
25,38
725,23
709,67
1014,18
282,3
417,19
310,53
834,26
835,18
480,45
983,46
727,85
950,24
630,45
508,50
235,86
336,63
719,32
589,20
681,36
434,70
431,11
589,65
1016,35
240,0
699,13
417,22
365,19
287,42
1049,55
155,30
294,84
776,7
980,57
1001,55
287,51
185,65
781,84
999,7
478,64
300,70
348,87
950,80
954,88
1017,43
341,73
372,17
689,43
64,76
424,35
278,21
1025,49
693,47
693,23
489,34
690,25
331,41
131,47
993,50
811,66
468,54
265,24
890,68
217,40
1044,59
187,29
187,71
460,59
235,83
286,52
846,11
134,4
930,34
170,21
610,21
773,62
507,26
627,78
697,90
684,23
928,7
910,37
246,34
254,66
131,63
479,61
898,76
76,78
372,61
720,72
521,63
408,83
491,45
1045,65
995,78
222,51
590,25
955,75
344,70
268,85
765,18
482,45
888,9
939,84
9,21
228,44
486,81
1003,29
225,51
3,46
378,45
62,59
496,21
409,55
231,85
494,22
808,0
435,36
1044,7
143,67
569,50
745,57
558,55
919,88
895,24
521,52
941,45
977,63
379,36
224,5
809,5
80,34
741,46
16,37
458,46
699,25
524,6
163,43
814,8
121,8
953,83
88,87
1003,89
100,32
844,25
745,31
103,53
267,29
996,42
1052,52
278,3
82,73
9,24
986,35
668,85
41,90
684,0
93,0
819,44
682,31
22,2
855,45
871,85
262,43
877,31
466,16
198,16
295,46
207,77
61,75
144,83
812,58
978,68
750,52
987,26
665,37
535,28
68,49
567,37
497,22
398,9
494,20
221,8
606,76
1000,65
165,42
1058,18
997,70
421,43
33,20
293,87
360,8
626,39
985,89
390,76
461,0
434,5
216,57
606,59
157,35
1018,34
961,43
354,11
895,86
110,26
432,56
921,24
362,76
163,54
76,70
770,26
401,39
527,51
262,60
868,59
604,61
1006,17
202,16
664,29
552,12
218,37
307,63
460,7
123,87
549,42
696,27
14,24
700,5
590,45
701,3
187,9
524,83
927,62
992,41
791,29
42,37
756,29
315,67
445,1
264,69
510,60
167,69
926,78
895,29
578,63
768,64
271,42
60,73
929,86
724,64
138,15
240,69
993,86
824,63
743,59
789,13
484,26
301,15
349,18
962,68
1040,77
91,60
653,22
953,53
674,65
666,8
646,51
610,78
477,68
471,68
149,60
412,72
966,4
148,3
568,64
709,64
513,87
617,87
584,19
739,90
1000,17
281,40
962,81
509,47
1065,24
702,78
1012,60
77,8
330,74
277,14
27,49
42,27
880,16
905,56
243,71
659,89
542,82
1008,6
793,15
258,25
499,47
70,28
1009,5
492,74
449,70
471,57
904,18
931,13
618,22
571,40
811,49
457,23
808,53
1062,36
339,85
